t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0001,1,enc,1,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1498
0.0108,2,enc,0,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1496
0.0159,3,enc,0,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1494
0.0209,4,enc,0,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1492
0.0260,5,enc,0,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1490
0.0311,6,enc,0,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1488
0.0362,7,enc,0,-0.0000,0.0000,-0.0000,0.0195,0.0663,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1486
0.0414,8,enc,1,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1484
0.0465,9,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1482
0.0516,10,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1480
0.0567,11,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1478
0.0618,12,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1476
0.0669,13,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1474
0.0722,14,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1472
0.0773,15,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1470
0.0824,16,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1468
0.0875,17,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1466
0.0927,18,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1464
0.0992,19,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1462
0.1043,20,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1460
0.1093,21,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1458
0.1144,22,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1456
0.1195,23,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1454
0.1246,24,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1452
0.1297,25,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1450
0.1348,26,enc,0,-0.0000,0.0000,-0.0000,-0.0136,0.0599,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955394,1448
